Year,CSIRO Adjusted Sea Level,Lower Error Bound,Upper Error Bound,NOAA Adjusted Sea Level
6986,437.2291048121927,437.0291048121927,437.4291048121927,437.39372474312165
6987,437.7653170171028,437.5653170171028,437.9653170171028,437.7021537295041
6988,436.82148905701763,436.62148905701764,437.0214890570176,436.84380618959636
6989,437.2471946652977,437.0471946652977,437.4471946652977,437.3251359890624
6990,436.84455894482153,436.64455894482154,437.0445589448215,436.8291151367843
6991,437.10112824652526,436.9011282465253,437.30112824652525,437.2701194638094
6992,437.9775112534995,437.7775112534995,438.17751125349946,438.21677825469936
6993,437.4783840589519,437.27838405895193,437.6783840589519,437.48801375810507
6994,437.3138729162287,437.11387291622873,437.5138729162287,437.3187781491358
6995,437.1999951596291,436.9999951596291,437.3999951596291,437.12103263342283
6996,437.87087991699053,437.67087991699054,438.0708799169905,438.0040221103161
6997,438.03818375185404,437.83818375185405,438.238183751854,438.17081989799567
6998,438.26369412438726,438.06369412438727,438.46369412438725,438.123339092131
6999,437.44867427713865,437.24867427713866,437.64867427713864,437.66475656973023
7000,437.95806986696516,437.7580698669652,438.15806986696515,438.022847975076
7001,438.083356008685,437.883356008685,438.28335600868496,438.20583789115557
7002,438.4766517510885,438.27665175108854,438.6766517510885,438.478952218654
7003,438.5517908887705,438.3517908887705,438.7517908887705,438.6009766699864
7004,438.6939843580096,438.4939843580096,438.89398435800956,438.6235003188656
7005,438.8587525797735,438.65875257977353,439.0587525797735,439.11355376167137
7006,438.7722604538579,438.5722604538579,438.97226045385787,438.8189592658997
7007,439.2517895498059,439.0517895498059,439.4517895498059,439.3455471046712
7008,439.111789789468,438.911789789468,439.311789789468,438.96252784851373
7009,439.28235666061136,439.08235666061137,439.48235666061134,439.30439314502576
7010,439.83905095500813,439.63905095500814,440.0390509550081,439.8981796091886
7011,439.836918115304,439.636918115304,440.036918115304,439.89890666159994
7012,439.91732257823537,439.7173225782354,440.11732257823536,439.95095097828954
7013,440.2932253335294,440.0932253335294,440.4932253335294,440.208460576959
7014,440.2533617396776,440.0533617396776,440.4533617396776,440.2540516575371
7015,440.6159701082568,440.41597010825683,440.8159701082568,440.81154128844554
7016,439.6599359947203,439.4599359947203,439.8599359947203,439.58632893461936
7017,440.1342778176915,439.9342778176915,440.3342778176915,440.10363122499035
7018,440.4551951154847,440.2551951154847,440.6551951154847,440.5057491121643
7019,440.54392678546884,440.34392678546885,440.74392678546883,440.5404974003868
7020,440.60990035658546,440.40990035658547,440.80990035658544,440.6988904999672
7021,440.42210243904975,440.22210243904976,440.62210243904974,440.49752951056325
7022,440.3329033452951,440.1329033452951,440.5329033452951,440.4637348570518
7023,440.5310185426309,440.3310185426309,440.73101854263086,440.42685240163587
7024,441.0125796453145,440.8125796453145,441.21257964531446,440.96228673002526
7025,441.0197203791,440.81972037910003,441.2197203791,440.97770591120644
7026,440.47898335793144,440.27898335793145,440.67898335793143,440.5095939661071
7027,441.26049301458505,441.06049301458506,441.46049301458504,441.0539356664557
7028,441.28512193313435,441.08512193313436,441.48512193313434,441.41997911113674
7029,440.79754439484304,440.59754439484306,440.99754439484303,440.9126513555164
7030,442.36856125481074,442.16856125481075,442.56856125481073,442.3699322333477
7031,442.02797868728214,441.82797868728215,442.22797868728213,442.0650880202503
7032,441.42158708972346,441.22158708972347,441.62158708972345,441.5331266058102
7033,441.8110621474437,441.6110621474437,442.0110621474437,441.6962128350055
7034,441.3594697883978,441.1594697883978,441.5594697883978,441.3815868624248
7035,442.54494694472123,442.34494694472124,442.7449469447212,442.3915583157204
7036,442.8431115696892,442.6431115696892,443.0431115696892,442.6908259894248
7037,442.4992525919427,442.2992525919427,442.6992525919427,442.47806119136067
7038,442.623841035263,442.423841035263,442.823841035263,442.6863783862274
7039,441.93483054181263,441.73483054181264,442.1348305418126,442.03301305066174
7040,443.03964502652315,442.83964502652316,443.23964502652314,442.98897743774705
7041,443.3218478884275,443.1218478884275,443.5218478884275,443.4647710712879
7042,442.81002626123444,442.61002626123445,443.01002626123443,442.79522279680657
7043,443.4824603603816,443.2824603603816,443.6824603603816,443.37377166766447
7044,443.665632975352,443.46563297535204,443.865632975352,443.6841761871886
7045,442.5723265498673,442.3723265498673,442.7723265498673,442.678008361825
7046,443.6842954498909,443.4842954498909,443.8842954498909,443.68166093512167
7047,443.1554784918997,442.9554784918997,443.3554784918997,443.32242791737855
7048,443.7596579249528,443.55965792495283,443.9596579249528,443.57016389029513
7049,444.7700560434595,444.5700560434595,444.97005604345946,444.8281586794175
7050,444.05100330138174,443.85100330138175,444.25100330138173,443.8914983554496
7051,444.2154070749722,444.0154070749722,444.41540707497217,444.12328756981464
7052,444.06680493016654,443.86680493016655,444.26680493016653,443.9675575447409
7053,444.1070032708012,443.9070032708012,444.3070032708012,444.18980274463576
7054,444.44097163372186,444.24097163372187,444.64097163372185,444.4475829909807
7055,444.0104124832383,443.81041248323834,444.2104124832383,443.88333215166944
7056,444.3836736711003,444.18367367110034,444.5836736711003,444.2579010666749
7057,444.8866703172356,444.6866703172356,445.0866703172356,445.0175207562756
7058,444.0258690743561,443.8258690743561,444.22586907435607,443.9343499713097
7059,444.62631879287625,444.42631879287626,444.82631879287624,444.7201178936001
7060,444.9513432302127,444.7513432302127,445.15134323021266,444.9139809455545
7061,445.0936134235507,444.89361342355073,445.2936134235507,445.10583149402163
7062,445.0110752318957,444.8110752318957,445.2110752318957,444.86999076574716
7063,445.27198170869207,445.0719817086921,445.47198170869206,445.2449295279934
7064,445.57300311159804,445.37300311159805,445.77300311159803,445.37331857221926
7065,444.73724190449485,444.53724190449486,444.93724190449484,444.6443920212387
7066,445.3256336911189,445.12563369111894,445.5256336911189,445.2904158667432
7067,445.72696802276727,445.5269680227673,445.92696802276726,445.7422533125337
7068,444.6830126167244,444.4830126167244,444.8830126167244,444.533210402688
7069,446.26500551628595,446.06500551628596,446.46500551628594,446.3101964078917
7070,445.8011487933851,445.6011487933851,446.0011487933851,445.6960041952158
7071,445.8416359396385,445.6416359396385,446.04163593963847,445.9406567722716
7072,446.03698865515975,445.83698865515976,446.23698865515973,446.0483598434015
7073,446.4906769091441,446.2906769091441,446.6906769091441,446.4530025430407
7074,446.92560237156073,446.72560237156074,447.1256023715607,447.0095970183073
7075,446.35135467864455,446.15135467864457,446.55135467864454,446.1760547512226
7076,447.64800713673014,447.44800713673015,447.84800713673013,447.7139034809012
7077,447.090747761208,446.890747761208,447.29074776120797,447.0176162810921
7078,448.0937504194898,447.89375041948983,448.2937504194898,448.08114073228984
7079,447.06645251338887,446.8664525133889,447.26645251338886,446.8708023504526
7080,447.3812576594179,447.1812576594179,447.5812576594179,447.22552915839816
7081,447.7698303341828,447.5698303341828,447.9698303341828,447.7842143166713
7082,447.60935553325993,447.40935553325994,447.8093555332599,447.62005193138606
7083,447.6903856824445,447.4903856824445,447.8903856824445,447.72314992154287
7084,447.2729591276333,447.07295912763334,447.4729591276333,447.2881011207473
7085,447.4562981253887,447.2562981253887,447.6562981253887,447.42763796677536
7086,448.4962856005773,448.29628560057733,448.6962856005773,448.25463464668763
7087,447.8593234904453,447.65932349044533,448.0593234904453,447.9413101964275
7088,447.93095285042534,447.73095285042535,448.13095285042533,448.00703748853755
7089,448.24637476524504,448.04637476524505,448.446374765245,448.3566432953677
7090,447.7755416031009,447.57554160310093,447.9755416031009,447.78727833296534
7091,448.7225583930209,448.5225583930209,448.9225583930209,448.6689875875817
7092,448.6128819687795,448.4128819687795,448.8128819687795,448.4020033400016
7093,448.7514813334798,448.5514813334798,448.95148133347976,448.6177747096594
7094,448.77271876747295,448.57271876747296,448.97271876747294,448.8295697851367
7095,448.5032620911011,448.3032620911011,448.70326209110107,448.6306098503328
7096,448.6220569788088,448.4220569788088,448.8220569788088,448.6478052325544
7097,449.5109687671435,449.3109687671435,449.71096876714347,449.580112433874
7098,449.503526716001,449.303526716001,449.70352671600097,449.60117837630366
7099,449.71925416603773,449.51925416603774,449.9192541660377,449.75470445839676
7100,449.38624876841584,449.18624876841585,449.5862487684158,449.39905726795644
7101,449.4307402548991,449.2307402548991,449.6307402548991,449.42187130162
7102,449.9616248344634,449.7616248344634,450.1616248344634,450.00445474539623
7103,449.86171437282826,449.66171437282827,450.06171437282825,449.8538778700466
7104,450.02655485673966,449.8265548567397,450.22655485673965,449.8808529741243
7105,450.36388120034354,450.16388120034355,450.56388120034353,450.1231626395825
7106,450.49213553833505,450.29213553833506,450.69213553833504,450.46256864478494
7107,450.8639936321781,450.6639936321781,451.0639936321781,450.91403304586674
7108,450.0532620236437,449.8532620236437,450.2532620236437,450.05466189277035
7109,450.8069518778013,450.6069518778013,451.00695187780127,450.9821940596909
7110,450.34171391743894,450.14171391743895,450.5417139174389,450.4638423071769
7111,449.9905680054491,449.79056800544913,450.1905680054491,450.0203878618797
7112,450.73504873946985,450.53504873946986,450.93504873946983,450.9169482792705
7113,450.15876468961756,449.95876468961757,450.35876468961754,450.3311815741369
7114,451.0329499348394,450.8329499348394,451.2329499348394,450.87393231536277
7115,451.5567560917171,451.3567560917171,451.7567560917171,451.76232281875986
7116,451.83353102555213,451.63353102555214,452.0335310255521,451.88480212741626
7117,451.38246917578584,451.18246917578585,451.58246917578583,451.37115962733435
7118,450.68250465458834,450.48250465458835,450.88250465458833,450.6870862260261
7119,451.7126374061481,451.5126374061481,451.91263740614806,451.56689140938636
7120,450.814018079511,450.614018079511,451.014018079511,450.7907375670543
7121,452.2150165455119,452.0150165455119,452.4150165455119,452.30340537621964
7122,451.75194897703153,451.55194897703154,451.9519489770315,451.6450887770021
7123,451.43524176512625,451.23524176512626,451.63524176512624,451.37943813991245
7124,452.1223693225173,451.9223693225173,452.32236932251726,452.11820312525214
7125,451.9098769068532,451.7098769068532,452.1098769068532,452.08224159885697
7126,451.8489253201283,451.6489253201283,452.04892532012826,451.97281272339694
7127,452.15834655525987,451.9583465552599,452.35834655525986,452.20936124060347
7128,452.50158513040344,452.30158513040345,452.70158513040343,452.25688042230803
7129,452.35319679980097,452.153196799801,452.55319679980096,452.4984331177738
7130,453.3719964043509,453.1719964043509,453.5719964043509,453.59502643795844
7131,452.8739257700709,452.6739257700709,453.0739257700709,452.9300124180132
7132,453.1448480248956,452.94484802489563,453.3448480248956,453.153549652757
7133,454.13434236461217,453.9343423646122,454.33434236461216,454.2003135147568
7134,452.9105812016038,452.7105812016038,453.1105812016038,452.9784051991723
7135,453.7712680988886,453.5712680988886,453.9712680988886,453.7452294893659
7136,454.1749965082858,453.9749965082858,454.3749965082858,454.25285903503084
7137,453.3937470597481,453.1937470597481,453.59374705974807,453.2471971637631
7138,453.82058511552367,453.6205851155237,454.02058511552366,453.8383979827613
7139,453.6569304416792,453.4569304416792,453.8569304416792,453.58769708335456
7140,453.7058281368955,453.5058281368955,453.9058281368955,453.6632576424382
7141,453.77743562705547,453.5774356270555,453.97743562705546,453.84976307386876
7142,454.0977355852871,453.89773558528714,454.2977355852871,454.0889227267624
7143,454.67346241618117,454.4734624161812,454.87346241618116,454.56425822727834
7144,454.7256228905103,454.5256228905103,454.9256228905103,454.8565656832454
7145,454.6528994764756,454.45289947647564,454.8528994764756,454.6557042152531
7146,454.2421882955081,454.0421882955081,454.44218829550806,454.15926252041737
7147,454.66436870109305,454.46436870109306,454.86436870109304,454.5993362531118
7148,455.1180122813122,454.9180122813122,455.3180122813122,455.1624623775354
7149,454.65857539460114,454.45857539460116,454.85857539460113,454.5649091314725
7150,454.97777257434285,454.77777257434286,455.17777257434284,455.01194667985004
7151,455.5277468172484,455.3277468172484,455.7277468172484,455.60498259770947
7152,455.20658824730106,455.00658824730107,455.40658824730104,454.983275858408
7153,456.12426556898396,455.92426556898397,456.32426556898395,456.035685460507
7154,455.92658575716473,455.72658575716474,456.1265857571647,455.9811133707799
7155,455.8295674709918,455.6295674709918,456.02956747099176,455.78004193498333
7156,456.3956528252868,456.1956528252868,456.5956528252868,456.5069505552667
7157,455.2947440675223,455.0947440675223,455.4947440675223,455.1068094545367
7158,455.76224326416985,455.56224326416987,455.96224326416984,455.598124588027
7159,456.72258735926295,456.52258735926296,456.92258735926293,456.52017633370446
7160,455.4223667884445,455.2223667884445,455.6223667884445,455.48353864842966
7161,456.4914362854186,456.2914362854186,456.6914362854186,456.34851579021137
7162,456.81093834323974,456.61093834323975,457.01093834323973,456.7212533640672
7163,456.5877887407638,456.3877887407638,456.7877887407638,456.59433609287584
7164,456.5952529896328,456.3952529896328,456.7952529896328,456.72822433004393
7165,457.4072610283981,457.20726102839814,457.6072610283981,457.2645434879473
7166,456.2288759829448,456.02887598294484,456.4288759829448,456.24330479503965
7167,457.2544948843332,457.0544948843332,457.4544948843332,457.3970044595202
7168,456.22134370232436,456.0213437023244,456.42134370232435,456.2177616963966
7169,457.724582896926,457.524582896926,457.924582896926,457.8697816153166
7170,457.7537172925717,457.5537172925717,457.9537172925717,457.94833407104323
7171,457.34155325537387,457.1415532553739,457.54155325537386,457.23054396739445
7172,457.58317372212787,457.3831737221279,457.78317372212786,457.9581568308672
7173,456.7420375383233,456.5420375383233,456.9420375383233,456.6729050886617
7174,457.18921278685826,456.9892127868583,457.38921278685825,456.99693452783566
7175,457.6893371470524,457.4893371470524,457.8893371470524,457.5452194391201
7176,458.26938523223583,458.06938523223585,458.4693852322358,458.4640809466365
7177,457.8388420741802,457.6388420741802,458.0388420741802,458.0261387686337
7178,458.1226046168243,457.9226046168243,458.32260461682426,458.0614467545745
7179,458.59625515004655,458.39625515004656,458.79625515004653,458.5283963477417
7180,458.2032944828157,458.0032944828157,458.4032944828157,458.14696644271254
7181,458.72234792410535,458.52234792410536,458.92234792410534,458.6934907887604
7182,458.4038594543606,458.2038594543606,458.6038594543606,458.4793810903935
7183,459.00395834252305,458.80395834252306,459.20395834252304,459.1226967934225
7184,459.742400228168,459.542400228168,459.94240022816797,459.8774024225169
7185,458.9656148162589,458.7656148162589,459.1656148162589,459.12474916212483
7186,458.7663932359261,458.5663932359261,458.9663932359261,458.558108690956
7187,460.16312886076895,459.96312886076896,460.36312886076894,460.10143429727924
7188,459.83165557441157,459.6316555744116,460.03165557441156,459.7414060888932
7189,459.22224961245297,459.022249612453,459.42224961245296,459.1948611133208
7190,459.726234579465,459.526234579465,459.92623457946496,459.87232622267226
7191,459.71290925264964,459.51290925264965,459.9129092526496,459.6128576113788
7192,459.40029687463607,459.2002968746361,459.60029687463606,459.27280147418594
7193,460.1743539135144,459.9743539135144,460.37435391351437,460.28208258522386
7194,460.20969962988397,460.009699629884,460.40969962988396,460.0009445851209
7195,459.49905830584026,459.2990583058403,459.69905830584025,459.60788671602
7196,459.52443434493875,459.32443434493877,459.72443434493874,459.3704925628118
7197,460.2144695518283,460.0144695518283,460.4144695518283,460.2224278732233
7198,460.5711813348426,460.3711813348426,460.7711813348426,460.5824001301675
7199,460.22774086240275,460.02774086240277,460.42774086240274,460.2728179800759
7200,461.5267277019764,461.32672770197644,461.7267277019764,461.5284280971083
7201,460.70793185812994,460.50793185812995,460.9079318581299,460.7066599218686
7202,460.3949784649009,460.1949784649009,460.59497846490086,460.33269805368366
7203,460.8686447280134,460.6686447280134,461.0686447280134,460.9067279795054
7204,461.1544411455938,460.9544411455938,461.3544411455938,461.05097501078103
7205,460.9313430239104,460.7313430239104,461.1313430239104,460.95520129167363
7206,461.9701480931563,461.7701480931563,462.1701480931563,462.0475623488655
7207,460.9463266436518,460.7463266436518,461.1463266436518,460.8937477111465
7208,460.79401843770563,460.59401843770564,460.9940184377056,460.75190988668254
7209,461.8222628189572,461.6222628189572,462.0222628189572,461.88639426408696
7210,461.78436752117705,461.58436752117706,461.98436752117703,462.00106230798684
7211,461.687863024031,461.487863024031,461.887863024031,461.6424801093042
7212,462.50903674823667,462.3090367482367,462.70903674823666,462.5189927774042
7213,462.34852544215335,462.14852544215336,462.54852544215333,462.42606660593543
7214,462.62314955883176,462.42314955883177,462.82314955883174,462.6772642893485
7215,461.9844420450425,461.7844420450425,462.1844420450425,462.0696314497089
7216,462.91508689034765,462.71508689034766,463.11508689034764,463.03221419986056
7217,462.8538389571177,462.6538389571177,463.0538389571177,463.08734060313196
7218,463.0012022640076,462.8012022640076,463.2012022640076,463.1221455793965
7219,463.02645775637615,462.82645775637616,463.22645775637613,463.1377155784446
7220,463.10950609026924,462.90950609026925,463.3095060902692,463.1752150454796
7221,463.5524351481431,463.3524351481431,463.7524351481431,463.4154156470198
7222,463.85790933069615,463.65790933069616,464.05790933069613,463.711861486271
7223,464.0241529447607,463.8241529447607,464.2241529447607,464.1188511052129
7224,462.5758465670917,462.3758465670917,462.77584656709166,462.504724926586
7225,463.9594640906014,463.7594640906014,464.1594640906014,464.0398791312023
7226,463.9140946359239,463.7140946359239,464.1140946359239,463.90823233614367
7227,463.7817136821351,463.5817136821351,463.9817136821351,463.91993683215946
7228,464.0155761938849,463.8155761938849,464.2155761938849,463.9721622298028
7229,463.9675746071272,463.7675746071272,464.16757460712716,463.7822433774603
7230,464.52538865593334,464.32538865593335,464.72538865593333,464.49048950588804
7231,463.8880500276701,463.6880500276701,464.0880500276701,463.88833894283954
7232,464.16708626563627,463.9670862656363,464.36708626563626,463.94518663332747
7233,464.84848517399234,464.64848517399236,465.04848517399233,464.99122153413805
7234,464.2315752722004,464.0315752722004,464.4315752722004,464.0593221266441
7235,464.7341683869075,464.53416838690754,464.9341683869075,464.82783950813445
7236,465.15186394764964,464.95186394764966,465.35186394764963,465.2824902543465
7237,465.61403440051095,465.41403440051096,465.81403440051093,465.54382662610357
7238,464.6819057725646,464.48190577256463,464.8819057725646,464.5538966961318
7239,465.5255294361537,465.3255294361537,465.7255294361537,465.42143590678046
7240,465.62084688979337,465.4208468897934,465.82084688979336,465.78782737961643
7241,465.6550348521847,465.4550348521847,465.8550348521847,465.6222818513633
7242,465.1819106272757,464.98191062727574,465.3819106272757,465.0483453616282
7243,466.2739440069145,466.07394400691453,466.4739440069145,466.24357513703
7244,464.9290231599187,464.7290231599187,465.1290231599187,464.92736948113554
7245,466.3241960065456,466.1241960065456,466.5241960065456,466.39778322076984
7246,466.6666487090299,466.4666487090299,466.8666487090299,466.678659353268
7247,465.79530131499274,465.59530131499275,465.99530131499273,465.9938426965915
7248,466.5462163240675,466.3462163240675,466.74621632406746,466.5453922384853
7249,466.7600966191106,466.5600966191106,466.9600966191106,466.73562549072034
7250,466.34858663941304,466.14858663941305,466.54858663941303,466.2135138398862
7251,466.8425909773475,466.64259097734754,467.0425909773475,466.7306379868128
7252,466.878532512285,466.678532512285,467.078532512285,466.75161727576983
7253,466.2273785128741,466.0273785128741,466.4273785128741,466.1883048437832
7254,467.23450322566913,467.03450322566914,467.4345032256691,467.0451286015511
7255,467.4294766546221,467.2294766546221,467.62947665462207,467.5398722869732
7256,467.9226021802323,467.7226021802323,468.12260218023226,467.89350869743106
7257,467.4387356840003,467.2387356840003,467.63873568400027,467.4422119360861
7258,467.2137908018889,467.0137908018889,467.41379080188887,467.1537898700922
7259,467.77965074800153,467.57965074800154,467.9796507480015,467.8828377070043
7260,468.1341642756186,467.9341642756186,468.3341642756186,468.1622701739143
7261,467.7966704516824,467.5966704516824,467.9966704516824,467.69008545194833
7262,467.3313060366794,467.1313060366794,467.5313060366794,467.36588469827467
7263,467.7027887081783,467.5027887081783,467.90278870817826,467.635225883696
7264,468.44912028999994,468.24912028999995,468.6491202899999,468.574070588142
7265,468.67881439603434,468.47881439603435,468.87881439603433,468.5609690081523
7266,468.2410513265875,468.04105132658754,468.4410513265875,468.2982650027429
7267,467.364756072277,467.164756072277,467.56475607227696,467.2851981968914
7268,468.2099366024849,468.0099366024849,468.4099366024849,468.2744573419909
7269,468.8955185115219,468.6955185115219,469.0955185115219,468.9270991755853
7270,468.5561316786152,468.3561316786152,468.7561316786152,468.7229315596271
7271,468.30949065229777,468.1094906522978,468.50949065229776,468.3105316796884
7272,468.9114693166201,468.71146931662014,469.1114693166201,468.98084673993213
7273,468.8051773927411,468.6051773927411,469.0051773927411,468.7607172875129
7274,469.5830845385117,469.3830845385117,469.7830845385117,469.60036781756304
7275,468.73274196590097,468.532741965901,468.93274196590096,468.62088820345065
7276,469.2634242022573,469.0634242022573,469.4634242022573,469.07574976512296
7277,468.31173899236796,468.111738992368,468.51173899236795,468.3051775029075
7278,470.3343657422621,470.1343657422621,470.5343657422621,470.2468365254969
7279,469.4197941860666,469.2197941860666,469.6197941860666,469.65755486380647
7280,469.60503346546875,469.40503346546876,469.80503346546874,469.53789852736577
7281,469.81543586270055,469.61543586270056,470.01543586270054,469.7111115993442
7282,469.7959800992054,469.5959800992054,469.9959800992054,469.80716759119326
7283,469.5873164111571,469.3873164111571,469.78731641115706,469.5277520034917
7284,470.59075642138396,470.39075642138397,470.79075642138395,470.5511252066217
7285,470.1930403247122,469.9930403247122,470.39304032471216,470.2564272862251
7286,469.7970030181864,469.5970030181864,469.9970030181864,469.81461113730666
7287,470.71039839662393,470.51039839662394,470.9103983966239,470.66884254001843
7288,470.5289536308356,470.3289536308356,470.7289536308356,470.56988030284583
7289,470.9795414762833,470.7795414762833,471.1795414762833,471.0203993144265
7290,470.8202801478537,470.6202801478537,471.02028014785367,470.64490307795
7291,470.93950032148257,470.7395003214826,471.13950032148256,471.1133277015299
7292,471.93152113233907,471.7315211323391,472.13152113233906,471.9531227033119
7293,471.49957098242885,471.29957098242886,471.69957098242884,471.2508696956029
7294,471.4446970228081,471.2446970228081,471.6446970228081,471.4105388367495
7295,471.8625890028277,471.6625890028277,472.0625890028277,471.8365896229751
7296,471.6073718936591,471.4073718936591,471.8073718936591,471.5305474776422
7297,472.19392971554447,471.9939297155445,472.39392971554446,472.16525162161514
7298,472.473815534751,472.273815534751,472.673815534751,472.40868501041325
7299,471.6097398272415,471.40973982724154,471.8097398272415,471.7174991087817
7300,471.4963242115147,471.29632421151473,471.6963242115147,471.2964239821185
7301,471.7957545583068,471.5957545583068,471.99575455830677,471.71001540575776
7302,471.59883041643747,471.3988304164375,471.79883041643745,471.507281967426
7303,473.25697914695473,473.05697914695475,473.4569791469547,473.265183008571
7304,471.9227084143048,471.7227084143048,472.1227084143048,472.00343119853653
7305,473.04380185372287,472.8438018537229,473.24380185372286,473.2097414381067
7306,472.87974450432586,472.67974450432587,473.07974450432584,472.78437891341434
7307,472.35132685206895,472.15132685206896,472.55132685206894,472.2650514223868
7308,473.43691071670315,473.23691071670316,473.63691071670314,473.6286982787128
7309,473.6522919226183,473.4522919226183,473.8522919226183,473.78505391539
7310,472.7691122213856,472.56911222138564,472.9691122213856,472.7620226677386
7311,473.687414726678,473.487414726678,473.887414726678,473.723443780438
7312,473.17834017941294,472.97834017941295,473.37834017941293,473.17916508998655
7313,473.6434555494135,473.4434555494135,473.8434555494135,473.6239961931851
7314,473.38940844060716,473.18940844060717,473.58940844060714,473.3320097608555
7315,473.5717593590553,473.3717593590553,473.7717593590553,473.40330774445636
7316,473.71555526190156,473.51555526190157,473.91555526190155,473.7639059566464
7317,473.8280010431951,473.6280010431951,474.0280010431951,474.0526624531436
7318,473.9692926452901,473.76929264529014,474.1692926452901,473.824791335247
7319,474.0943390174606,473.8943390174606,474.2943390174606,474.2104512074003
7320,474.16447241368326,473.96447241368327,474.36447241368325,474.1273861779377
7321,474.5410731370871,474.3410731370871,474.7410731370871,474.45620446347755
7322,474.2152953809629,474.0152953809629,474.4152953809629,474.191659527237
7323,475.0948519236373,474.8948519236373,475.2948519236373,475.15876473971366
7324,474.19690871414247,473.9969087141425,474.39690871414246,474.14074111673415
7325,475.13447201118305,474.93447201118306,475.33447201118304,475.16791153012
7326,475.11319714507545,474.91319714507546,475.31319714507543,475.07319127328435
7327,475.1320537469415,474.9320537469415,475.3320537469415,474.96820777544895
7328,475.5695045080008,475.36950450800083,475.7695045080008,475.6401204703944
7329,475.4414306820002,475.2414306820002,475.6414306820002,475.4666058421478
7330,475.29066097772005,475.09066097772006,475.49066097772004,475.42159000476903
7331,475.2894347225543,475.0894347225543,475.4894347225543,475.3979695570214
7332,475.63651895561156,475.4365189556116,475.83651895561155,475.64999678848125
7333,475.3371529937517,475.1371529937517,475.5371529937517,475.30053334226886
7334,475.77755173371906,475.5775517337191,475.97755173371905,475.67708431040523
7335,476.2002916805958,476.0002916805958,476.4002916805958,476.179131821278
7336,476.61240268530366,476.4124026853037,476.81240268530365,476.7894710942002
7337,476.3701306846052,476.1701306846052,476.5701306846052,476.26720375966244
7338,476.25027961347547,476.0502796134755,476.45027961347546,476.27220412345525
7339,476.9112676143951,476.7112676143951,477.1112676143951,476.8417049075978
7340,476.2635961856023,476.0635961856023,476.4635961856023,476.11845697935877
7341,476.4944827115867,476.29448271158674,476.6944827115867,476.45588690874644
7342,477.5035107483887,477.3035107483887,477.7035107483887,477.3422262778182
7343,477.0201346519651,476.82013465196513,477.2201346519651,476.8956866616779
7344,477.3458011906767,477.1458011906767,477.5458011906767,477.58273416669715
7345,477.38290718471825,477.18290718471826,477.58290718471824,477.2101697227643
7346,476.8582790996391,476.6582790996391,477.0582790996391,476.83758374218746
7347,477.4517003965029,477.2517003965029,477.65170039650286,477.56210946965155
7348,477.76354750141485,477.56354750141486,477.96354750141484,477.728814368612
7349,478.2152171922564,478.0152171922564,478.41521719225636,478.2424970884729
7350,478.3515558329422,478.1515558329422,478.5515558329422,478.3702568858559
7351,478.13579267837883,477.93579267837885,478.3357926783788,478.3008323673644
7352,477.7657831290288,477.56578312902883,477.9657831290288,477.65146806736243
7353,478.81859832936647,478.6185983293665,479.01859832936645,478.93624459209155
7354,478.0867933894829,477.88679338948293,478.2867933894829,477.99719720367193
7355,478.50093977041365,478.30093977041366,478.70093977041364,478.31267423008666
7356,478.0321337911873,477.8321337911873,478.23213379118727,478.191938901343
7357,478.09343410075326,477.89343410075327,478.29343410075325,478.05582699992766
7358,478.8125331775673,478.6125331775673,479.01253317756726,478.91675538031734
7359,478.32187280118336,478.1218728011834,478.52187280118335,478.22971235169
7360,478.7889362016394,478.5889362016394,478.9889362016394,478.7417484468878
7361,478.974519737002,478.77451973700204,479.174519737002,479.064708340648
7362,478.7753063131461,478.5753063131461,478.97530631314606,478.88001531195636
7363,479.4222860271957,479.2222860271957,479.6222860271957,479.58988358334994
7364,479.0799288719244,478.8799288719244,479.27992887192437,479.1534376619899
7365,479.71102532544427,479.5110253254443,479.91102532544426,479.90436666592495
7366,479.3405252993759,479.1405252993759,479.5405252993759,479.1838563006347
7367,479.9425059839812,479.74250598398123,480.1425059839812,480.18233518856863
7368,479.9589484988931,479.7589484988931,480.1589484988931,479.96112722631085
7369,479.56511069068466,479.3651106906847,479.76511069068465,479.5602244142588
7370,479.6831351688462,479.4831351688462,479.8831351688462,479.75473163121086
7371,480.48219467423417,480.2821946742342,480.68219467423415,480.66009652675706
7372,479.8091932952021,479.6091932952021,480.00919329520207,479.87906334868876
7373,480.7973414261633,480.5973414261633,480.9973414261633,480.7828293606664
7374,480.55688639892867,480.3568863989287,480.75688639892866,480.71423996842975
7375,481.4523951316591,481.2523951316591,481.6523951316591,481.3991124740674
7376,480.643549198298,480.443549198298,480.843549198298,480.52995307185546
7377,480.9731673239686,480.7731673239686,481.1731673239686,481.0238363716968
7378,480.67089449047234,480.47089449047235,480.8708944904723,480.68359634187476
7379,480.7522769406366,480.5522769406366,480.9522769406366,480.77786910197307
7380,480.0790755792067,479.8790755792067,480.2790755792067,480.03898971408006
7381,480.9017631637265,480.7017631637265,481.1017631637265,480.950993095563
7382,481.6277870376961,481.42778703769613,481.8277870376961,481.5241133452402
7383,481.63071281807913,481.43071281807914,481.8307128180791,481.53302061724185
7384,481.19981349645843,480.99981349645844,481.3998134964584,481.3011926583609
7385,481.775916350825,481.575916350825,481.975916350825,481.85561773045515
7386,481.4137606061724,481.2137606061724,481.6137606061724,481.60788404296807
